caption_word_count,emoji_count,hashtag_count,sentiment_score,reading_level,image_brightness,image_contrast,engagement_rate,monetization_clicks
99,6,1,0.42642907233093297,8,197,0.9293346515385709,0.001,9
124,3,5,0.9920487386872745,4,165,1.841146291983544,0.15,2761
114,7,5,0.6027759153269856,5,92,0.7719387080208688,0.15,1157
144,5,17,-0.17624484780462668,9,107,1.1880999907051129,0.001,11
67,0,19,0.7699660964990174,9,203,1.3820715775184567,0.001,13
123,0,7,0.12209895455521003,7,87,1.271061637367799,0.001,12
84,8,7,-0.4457710091880662,9,143,1.745365291955611,0.001,17
129,9,7,-0.017868083282494063,11,85,0.8471797569794606,0.001,8
30,5,7,0.645326851089078,4,232,1.0660866656355368,0.043218762471245446,460
147,9,0,0.9403093107797098,11,55,1.6881264448609288,0.001,16
110,7,1,-0.08579537554520922,9,180,1.2921071176052072,0.001,12
108,6,11,-0.13022551338542743,8,114,1.103176078471936,0.001,11
45,5,14,0.34542487839745006,6,173,0.5441637721172472,0.001,5
105,3,3,0.7175258494936703,8,241,1.630078136023414,0.0830537969733203,1353
46,6,2,0.61978852324142,10,235,1.9582731169501404,0.12740993536770412,2495
21,8,13,0.3399383538442249,11,166,1.4304305142327651,0.001,14
122,9,7,0.4470845224217177,8,235,1.784811831033192,0.001,17
22,9,12,-0.13685156401048398,4,67,1.2753136147923891,0.001,12
32,6,18,0.14886139750502592,4,200,0.8475214481350468,0.001,8
108,0,4,-0.11695156021955011,7,145,0.5216631563527182,0.001,5
114,9,12,0.8266269622669564,9,206,1.4800974013849837,0.001,14
39,8,19,-0.33116823895172637,7,200,1.239663272372367,0.001,12
26,3,0,0.5196108367845562,4,177,1.6731472206314022,0.021747365048446776,363
122,2,15,-0.10957520425246481,9,85,1.542023626152957,0.001,15
71,3,1,0.2133661145776996,4,119,1.981928552309847,0.001,19
93,3,6,-0.05088082963005086,4,144,1.2654688751180596,0.001,12
121,9,5,-0.015132024410792477,6,183,1.140762184509514,0.006206406857001707,70
95,1,4,-0.10941047958346706,8,211,0.9301095341589425,0.001,9
28,0,3,0.629189381793158,7,93,1.2152919376869118,0.05644028785526903,685
109,9,1,0.04857378576857063,11,93,1.8093072171843831,0.001,18
149,0,9,0.589535526571124,7,76,0.5636595886876119,0.001,5
85,7,4,0.18410489515601913,5,149,1.966850070929283,0.033427624698566805,657
18,1,17,0.32086906315043096,10,101,1.989960791461697,0.001,19
37,9,9,0.314931213570231,6,219,1.3967320678818527,0.001,13
137,4,14,0.9637781190153831,4,74,0.997316305543102,0.001,9
61,3,8,0.050593683566426795,4,123,0.8345734524830357,0.001,8
92,7,10,-0.18847385690360363,6,88,0.9147355935273181,0.001,9
120,1,16,0.8676879105499031,9,216,0.5751581397574578,0.001,5
126,9,8,-0.23774106602664014,7,189,1.2126664377250382,0.001,12
78,8,15,0.751634268766517,4,188,0.5859864062966087,0.001,5
108,6,5,-0.2746776567996113,10,162,1.5777113221638879,0.0869808041743879,1372
149,6,10,0.4880865013411094,5,52,1.0578941832992812,0.001,10
34,0,16,-0.2741887801031959,7,164,0.7990470976207448,0.001,7
132,1,3,0.8846287288591441,8,71,1.3172803367540575,0.001,13
62,3,14,0.34751242397924687,11,53,1.9606389608645207,0.001,19
66,3,0,-0.006089241289868652,11,185,1.5426965735276275,0.001,15
48,2,19,-0.28951583755460764,10,63,1.2376202751562402,0.001,12
118,6,0,0.056788354218990866,6,63,1.6653714488817595,0.001,16
51,7,8,0.5575300523032176,7,65,1.606214707848483,0.001,16
131,1,11,0.07742632589282072,11,209,1.8376031915866906,0.001,18
142,3,3,-0.1308587958568339,8,113,0.8070034213909212,0.001,8
84,2,12,0.36611417244072586,5,253,1.788316364388098,0.001,17
85,1,6,0.12673277925567938,9,65,0.9515391305625482,0.001,9
18,5,7,-0.2512906459545615,11,101,1.9114983917376456,0.001,19
83,3,12,-0.2690180145838148,6,68,0.9215977234201027,0.001,9
16,5,10,0.5611929853327822,9,118,1.8902728147440142,0.07098635504744612,1341
146,1,8,0.9620078432743846,11,189,1.94568607169612,0.0376116638856064,731
36,3,15,-0.15035889370691546,10,142,0.7182370361855214,0.001,7
131,5,9,0.659722901247235,4,54,1.9617498248941745,0.001,19
14,4,10,-0.3685899463243022,9,91,0.6285844526439235,0.001,6
38,2,11,0.07236387857827253,4,66,0.827851679918783,0.001,8
92,7,13,0.26003222921238545,10,160,1.1662531713092068,0.001,11
145,6,18,-0.09687958206534758,11,121,1.9903960485675651,0.001,19
118,2,11,0.29436762477137557,8,153,1.232844576748069,0.001,12
74,5,17,0.8239216414957817,7,143,1.3256141647677286,0.001,13
95,3,16,0.91665694353249,5,59,1.5416374242854727,0.001,15
80,4,2,-0.3491645684404258,8,65,1.952440337409427,0.001,19
54,4,0,-0.09223109902369653,5,193,1.6750271001863666,0.001,16
141,6,18,0.9687008762765874,9,91,0.8362310066355478,0.001,8
45,4,3,-0.09437238439663448,5,52,0.954486395996532,0.001,9
79,2,15,0.5390610267151617,9,200,0.6464423594127866,0.001,6
28,9,11,-0.11981945919445303,5,170,1.4666785462471097,0.001,14
117,4,12,0.03454838998155729,6,205,0.7711104598088323,0.001,7
100,6,16,-0.21308151815465382,8,222,0.8861073327190485,0.001,8
99,4,7,0.7844502905457178,11,245,1.8321704827705656,0.09857896009669022,1806
28,4,12,0.8239731457292558,11,73,0.9901335129980229,0.001,9
48,8,19,-0.054631238126852666,6,68,1.3499700775312506,0.001,13
135,2,4,0.7353847362559449,7,124,1.0963490131837657,0.001,10
135,5,17,0.037362475055476074,11,89,0.6110469311088704,0.001,6
67,0,14,-0.35147086565726254,7,95,1.0442957448450576,0.001,10
70,9,11,0.6371145959381102,4,89,1.1121023045538962,0.001,11
136,4,16,0.394669373348267,11,111,1.8435516528672773,0.001,18
114,7,14,-0.08842633449387444,4,67,0.9866759804695093,0.001,9
10,4,1,-0.12050038923222944,11,189,1.0688616796431019,0.001,10
140,8,5,0.9634350557234819,11,191,1.6743451530085016,0.15,2511
101,5,16,0.7937515613396369,4,131,1.638434976817397,0.001,16
122,7,15,0.7146974940606472,10,238,1.6974279149727363,0.001,16
65,9,16,-0.3079734370375016,7,157,1.930656110114006,0.001,19
126,7,19,0.6327809113723908,5,61,1.6933362475921763,0.001,16
143,2,8,-0.1781896681950702,9,153,1.1114123048268363,0.001,11
67,6,4,0.9660834148123612,10,204,1.7322627753471378,0.15,2598
53,6,0,-0.42186621805661345,5,183,1.2630119481349076,0.001,12
70,9,5,0.02820772534036542,8,137,0.916571048777848,0.08936944314046284,819
56,5,13,0.14297176116807275,7,164,0.9543756021965186,0.001,9
89,6,16,0.7363043673433816,11,82,0.8357635828450976,0.001,8
127,1,18,0.6493342270060691,11,167,0.7174894367296301,0.001,7
29,8,0,0.06248821741988442,11,129,0.7767356177804755,0.001,7
56,9,0,0.34834044018706123,9,227,0.594767074930729,0.001,5
58,9,12,0.7533927454115954,9,61,1.8326762973985795,0.001,18
23,0,13,-0.47270061177342093,9,144,1.896511714473685,0.001,18
10,0,5,0.7032671492867082,4,234,1.3801555887408432,0.15,2070
126,2,5,0.9203440380130632,9,102,1.7607343349130273,0.15,2641
63,2,0,-0.45190321777374326,9,62,0.7753566539797208,0.001,7
127,0,13,-0.4316285193827261,7,171,1.8525107378404777,0.001,18
12,6,2,0.016771008349030114,5,249,1.2595423394457625,0.007051018112025777,88
21,3,9,-0.3683456543484882,10,151,0.6007474889083326,0.001,6
83,9,18,0.21891412044083236,10,180,0.7119691167412403,0.001,7
25,1,18,0.593066027634668,11,241,0.9634646911802258,0.001,9
111,9,18,0.3503488525477265,5,107,0.5653363705321272,0.001,5
126,4,3,-0.2053521363908895,6,53,0.9639400670261654,0.001,9
17,5,19,0.48221695004553655,6,222,0.5898956496783376,0.001,5
131,8,18,0.5272817187683738,8,115,0.8540414077892378,0.001,8
101,3,9,0.898668933527522,7,164,0.8985046337846624,0.001,8
99,1,1,-0.27980465393442644,6,85,1.9915534645501909,0.001,19
145,4,3,0.5385042473645851,6,72,0.8533200106454967,0.001,8
69,2,5,0.8671408282797213,7,68,0.8587796734078705,0.15,1288
37,1,6,0.25234622998095135,5,89,1.5301834525375775,0.001,15
110,0,15,0.04269951979458453,11,121,1.789036217774678,0.001,17
50,9,6,-0.2438757586682626,8,193,1.0805831189031299,0.001,10
55,1,17,0.8001803297346366,8,107,1.8134270299110387,0.001,18
44,5,19,0.09136956226089166,8,156,1.0102130311216357,0.001,10
143,7,18,0.8873236649015386,6,67,0.7955238194225289,0.001,7
91,2,8,0.7716374471961642,5,85,0.9944582364915853,0.001,9
124,8,19,0.06495977769579353,8,201,1.4140345608919884,0.001,14
56,8,9,0.3608714634193937,7,178,1.0507147389681106,0.001,10
19,1,12,-0.4592389455591178,8,50,1.5093407059839332,0.001,15
65,7,17,-0.10516789569929796,10,113,0.8554038191337237,0.001,8
39,9,15,0.5654092728538744,4,111,1.5514893409837232,0.001,15
118,4,16,0.5168664187694001,5,159,1.0211575448727,0.001,10
14,3,12,0.03005418931262649,4,213,1.1838025574029016,0.001,11
128,9,11,0.7129120478641848,5,124,1.3366177106643438,0.001,13
42,4,9,-0.14624592215019333,9,195,1.5293375047789906,0.001,15
127,3,0,0.1919057997284075,7,65,0.8580705377731006,0.001,8
74,7,7,0.20879595296635123,9,66,1.7539183061162156,0.001,17
20,3,17,0.011225153305025604,6,73,1.5827641246328596,0.001,15
94,9,1,0.9319991516877508,6,147,0.8511468785359992,0.001,8
35,5,15,0.545026050272652,9,245,1.9624618439043655,0.001,19
72,1,11,0.3087990029909524,5,179,1.4971954865456876,0.001,14
95,4,8,0.26577264008297274,8,250,1.1786403297000585,0.001,11
68,5,2,-0.2610558612933552,4,187,0.7362909883302745,0.001,7
36,4,3,0.058280345602147454,7,230,1.299831503462197,0.007627491947757251,99
107,1,1,0.509159972093661,8,228,0.7471638302406773,0.001,7
114,6,7,0.8868553295301005,6,246,1.1442375180467657,0.001,11
108,3,9,0.7246960890877578,8,63,1.1130687841092783,0.001,11
138,7,15,-0.04941529406004325,11,161,1.5799094665211904,0.001,15
64,6,10,0.15093493853489992,11,115,0.7885747718363747,0.001,7
15,6,17,-0.37562371893080815,9,131,1.7328070323062688,0.001,17
104,8,13,-0.34674151544662885,11,142,0.9891984905242487,0.001,9
142,0,7,0.2053455804980726,9,230,1.1659829404531625,0.001,11
111,9,14,0.2953291102256501,10,241,1.6585114633307638,0.001,16
12,5,16,-0.10395935645462906,10,121,1.4380885995702721,0.001,14
32,5,17,0.464174033778912,4,150,0.962038027702906,0.001,9
62,5,5,0.5550710283702067,11,98,1.0793043868188215,0.15,1618
92,5,13,-0.05132580258206343,6,139,0.9586802209844152,0.001,9
94,9,2,0.6376370885613127,5,239,1.3921552509157358,0.037549743427954176,522
87,6,6,-0.19159262144129996,11,86,0.9989367998102596,0.001,9
119,9,14,0.3163770659133607,7,226,1.5885465421747114,0.001,15
10,5,15,0.7064216403432599,9,245,1.369680737875589,0.001,13
60,0,15,0.305513628523833,11,210,0.7185599176212635,0.001,7
13,2,7,0.8619440777815759,7,199,0.9654029280198236,0.15,1448
122,1,6,-0.41224815068804627,6,119,0.8321711628652336,0.001,8
41,5,5,0.3824707682372077,5,82,1.085469818827228,0.15,1628
43,7,1,0.34263317881658506,10,77,1.2739761293140446,0.001,12
101,2,12,0.490529992814027,9,137,1.260144285926165,0.001,12
104,9,11,0.7501102580204615,4,53,1.6317855148449336,0.001,16
81,7,14,0.5887796265075926,7,115,0.7837577954025641,0.001,7
48,7,8,0.6854241030592627,11,126,1.9197092439461703,0.1436440338640294,2757
127,4,1,-0.06677491142356773,6,159,1.014267660323253,0.001,10
12,7,16,0.0812460678534469,7,98,0.9503732703742078,0.001,9
132,5,4,0.4401654610693455,11,177,1.5277678672703296,0.013886697995514109,212
59,4,10,0.3301922078874029,10,188,1.7082749430245938,0.001,17
21,8,18,0.9416558124558048,10,84,1.06770764722048,0.001,10
63,6,6,-0.21974825009837096,5,216,1.6202704623409656,0.001,16
142,7,1,0.026917558676712527,4,187,1.8256039342040822,0.001,18
66,0,15,0.3591328499272821,10,123,1.6502054978104361,0.001,16
121,1,11,0.8019456549042281,5,249,0.5512947283562495,0.001,5
56,7,14,0.8940227870364876,10,118,1.7410533670492823,0.001,17
94,8,0,0.004054496241397754,9,200,1.661721437681551,0.001,16
75,3,12,-0.39933730771047254,8,83,1.503935357229779,0.001,15
84,9,5,0.13242954688327768,5,173,1.6400336286318553,0.15,2460
112,9,12,0.09151621485026062,5,160,1.9691380937479084,0.001,19
47,8,17,0.9797306018945342,7,81,1.1466693317275245,0.001,11
59,3,2,0.14659186643618405,10,65,0.6008348524318967,0.001,6
107,9,0,-0.041415501045155845,5,117,1.191334954441575,0.001,11
91,9,14,0.04806606180240103,6,103,0.5696504830865718,0.001,5
39,9,12,0.09538942093572078,9,173,0.9413756121326917,0.001,9
88,8,4,0.732310573294924,7,205,1.3803196876951385,0.15,2070
100,6,12,-0.37847766075310374,7,161,0.9644343393892345,0.001,9
61,1,4,-0.025239426687459987,8,109,1.5280928688643078,0.001,15
88,8,18,0.9494777378606494,9,127,1.7329794915285817,0.001,17
39,3,17,-0.2703462428018001,11,125,1.1306587689193053,0.001,11
115,7,9,0.6139019822988849,6,109,1.8502069269395054,0.001,18
60,6,7,0.03459025179743558,9,134,0.6197583970256003,0.001,6
90,6,14,0.37267828929178815,5,161,1.7601697463006747,0.001,17
142,7,19,-0.3506779422366769,8,129,1.7428597181589485,0.001,17
38,0,3,-0.040382498969080194,6,167,0.9829908444901474,0.001,9
141,4,1,0.2512974124913323,8,221,0.9480727806869225,0.001,9
147,1,5,-0.15244901273621242,9,51,0.957642471730269,0.001,9
83,1,2,0.31280491457972825,4,72,1.7170905685166165,0.001,17
26,0,6,-0.17036102890592553,9,95,1.7474802314152926,0.001,17
93,4,9,0.47515082897583083,5,122,0.9945836882415013,0.001,9
78,1,5,0.8565315103754714,8,103,1.3888855211666926,0.15,2083
43,3,15,-0.3717670439726429,4,120,0.7083998441606818,0.001,7
15,2,1,-0.17507594633587048,5,174,1.2031681074215332,0.001,12
62,2,16,0.7666345408904949,8,130,1.9981892762833073,0.001,19
135,1,12,0.4473302281629363,8,58,0.7382587215593703,0.001,7
52,5,0,-0.38193662428615216,9,119,1.9213439599400886,0.001,19
124,1,5,0.229525172664243,10,221,1.7363820829475118,0.15,2604
120,7,4,-0.18536222748299747,8,133,1.9583219764194049,0.001,19
89,7,12,-0.2013554088948954,8,123,0.7693681409157995,0.001,7
104,4,17,0.9109680150407855,7,122,0.8202777356650464,0.001,8
127,9,11,0.6423123221141633,10,61,0.525300772602288,0.001,5
17,6,6,0.5443458902862157,8,81,1.5870527193734083,0.1081162012433952,1715
141,3,14,-0.14160677438321206,9,211,1.4661420401542784,0.001,14
113,0,2,-0.3221398504385743,7,132,0.7670981574870981,0.001,7
141,1,15,0.806248931928025,7,82,1.6867174483131078,0.001,16
34,9,0,-0.4911806459863236,11,113,0.9487932591975881,0.001,9
105,9,15,0.0821446355515294,4,97,0.7024933539959528,0.001,7
102,3,11,-0.08358124555799967,5,65,1.1338439975290222,0.001,11
70,0,18,0.3555643005232354,7,227,0.636454772640284,0.001,6
131,7,7,-0.12423734617124793,6,163,0.89486548440987,0.001,8
60,8,11,-0.03319196100753807,7,200,1.0570000376410191,0.001,10
30,3,14,0.7750597824897905,11,75,1.7777962617712249,0.001,17
14,9,1,0.40478323510677816,6,103,1.688823111939832,0.08981358214628682,1516
101,2,16,-0.28147620900594744,11,221,1.1641314286259274,0.001,11
70,1,6,0.5897073152437473,11,86,1.5868625866285813,0.02737571705004804,434
31,4,12,-0.1888111977801824,10,58,1.3529744542685074,0.001,13
79,2,0,0.14950739516872014,4,62,1.0112627826171021,0.001,10
10,9,5,0.46991085525893994,6,109,1.5888115152429272,0.15,2383
142,6,12,-0.0921056938137691,4,155,1.525248731699567,0.001,15
21,5,10,0.07616022201368833,4,175,1.4286416632904029,0.001,14
99,0,9,0.6012243959562262,4,129,1.4269332815648759,0.001,14
55,7,15,0.906866430136515,6,177,1.524472988490465,0.001,15
43,1,19,0.29386758543920943,6,179,1.0768182689638073,0.001,10
87,4,16,-0.4850435426650659,4,109,1.8036137226015536,0.001,18
54,8,16,0.007695626862745719,10,234,0.7434617682446912,0.001,7
82,7,3,0.09795150226830174,4,164,1.8258281948587312,0.001,18
35,1,4,0.008760430003366126,10,92,1.0134227645479916,0.001,10
56,8,13,0.1544032916733441,5,196,0.6875474234129337,0.001,6
130,4,19,0.4489993807275996,10,173,1.4000411040186949,0.001,14
65,9,9,-0.31830795950337026,10,188,1.0639800036056077,0.001,10
103,5,13,-0.09105423669874174,10,96,1.723249590655279,0.001,17
116,2,0,0.2614721290264368,4,112,1.146178202793151,0.001,11
72,2,10,-0.02664003773003737,8,184,1.5028437883431647,0.001,15
57,9,17,0.9866280072030391,5,143,0.9623869842572383,0.001,9
70,7,15,0.14714720055623243,5,172,0.8141785625380101,0.001,8
90,9,17,0.8046987303883244,11,80,1.0820735464232358,0.001,10
35,9,7,0.8447647534207967,5,104,1.4102117519036503,0.15,2115
45,1,9,0.7540104995835248,8,202,1.4854201088170278,0.1286858473330502,1911
10,1,9,-0.4296526385822483,5,249,1.3673099979470276,0.001,13
17,4,4,0.921620097420027,5,79,1.9820835779361634,0.15,2973
122,5,9,-0.3068861568002346,6,85,1.536635279742748,0.001,15
108,1,17,-0.44839455842855824,9,99,1.8972794413953766,0.001,18
56,4,5,0.12155441185983629,11,191,0.6768997923427618,0.15,1015
136,6,2,-0.2080489508632159,6,78,0.5920593947202183,0.001,5
65,9,7,-0.22370520550514572,4,204,0.9664920530179305,0.001,9
23,9,8,-0.06827057993577412,11,166,0.704883407564636,0.001,7
37,7,4,-0.12739159212971773,4,227,1.2888027923424015,0.010529108910051547,135
87,6,1,0.5271931032252297,11,85,1.278471880284918,0.001,12
139,7,1,-0.2198340400458949,10,211,1.3625707496659252,0.001,13
118,8,6,0.31467745779588785,7,70,1.617841821246609,0.001,16
23,4,16,0.9796398192152946,11,87,1.9569945503184798,0.001,19
65,4,9,0.14857363143443325,9,124,1.8173880371587197,0.001,18
124,9,11,0.46280966319315464,8,253,0.6775508593633723,0.001,6
16,3,1,0.9540575165948104,6,227,1.0077705331559859,0.08034086841721164,809
12,8,9,-0.2935415029379536,11,175,0.8837345375720629,0.001,8
120,4,19,0.1279105139395741,4,86,0.7652260366696892,0.001,7
116,1,0,0.7752886002928812,8,252,1.3170873149836768,0.001,13
27,9,3,0.8984585241173197,5,169,1.3298966030490957,0.15,1994
47,7,12,0.40185408693835767,8,196,0.8408672418320919,0.001,8
124,6,11,-0.28486909618966494,6,167,1.5678458754600282,0.001,15
24,7,10,0.8522073759214825,9,50,1.5993714487542579,0.001,15
128,2,9,-0.23833015071358615,7,217,0.5314699922509,0.001,5
37,3,14,0.029316772498177768,10,104,1.0936365555834748,0.001,10
48,4,4,0.06326196664339268,6,203,1.8352109618024315,0.06594879406132725,1210
26,5,16,0.17093730980894206,10,220,1.2804779123657575,0.001,12
95,0,4,0.6852487238964244,9,108,1.0214417021584914,0.001,10
135,3,1,0.7032165671537269,4,100,0.8805142273926951,0.001,8
53,9,8,0.5794826099171713,10,156,0.8650317798774234,0.001,8
34,4,5,-0.4668069883676276,4,192,0.6496520507762096,0.049863127134622626,323
22,6,17,0.3472676533257273,8,57,1.7258396286396382,0.001,17
34,4,13,0.6212394338220999,6,143,0.6299861080912568,0.001,6
77,0,18,0.16693786009231415,4,191,0.9384421487927237,0.001,9
147,6,13,0.9174040680480946,5,146,0.5685136078495299,0.001,5
76,7,7,0.7357157828205265,5,56,1.6720798545855506,0.001,16
118,6,16,0.4572325982302461,7,67,0.5589255233401857,0.001,5
120,3,2,-0.40636222447622994,8,61,0.9624516558023126,0.001,9
120,7,9,0.47851937137470735,4,51,1.359946055129996,0.001,13
43,4,16,0.8673694018783284,7,227,1.1143420404401656,0.001,11
120,9,10,0.06916808032142718,5,142,0.9234066008736507,0.001,9
17,8,7,0.7571987884080416,7,198,0.9127836086413125,0.12185710014469264,1112
122,9,0,-0.030258285706731503,11,56,1.696685459009374,0.001,16
92,4,12,0.35515493732095416,7,61,1.9609671426308677,0.001,19
51,0,3,0.4726366275561735,4,133,1.0220616056731902,0.001,10
110,8,6,0.5169925563383424,4,106,0.5587182704135247,0.001,5
15,4,13,0.8238239716965223,4,127,0.5548486668636626,0.001,5
35,5,4,-0.14806659949057688,8,123,1.638820122816077,0.02463238456739806,403
73,3,10,-0.10644562206653796,10,72,1.3285547324136904,0.001,13
68,5,16,0.5560614899661052,7,79,1.6753889861259956,0.001,16
118,7,4,-0.23420928127394286,7,160,1.5462455154328623,0.001,15
130,2,19,0.1964056074459405,8,107,1.8612595238980947,0.001,18
42,4,2,-0.4699484238841773,5,144,1.8287364365699352,0.001,18
30,1,4,-0.28853099451482883,6,101,1.682491093431766,0.001,16
79,1,14,0.5182695775432922,10,105,1.2127837400632155,0.001,12
121,6,18,0.621192405222631,5,59,0.9621896114057786,0.001,9
13,9,15,-0.32702145014318473,8,196,1.2605401811669599,0.001,12
